headline,label
Female co-founder of S. Korea's largest porn site arrested,-1
Indian Railways to become a net zero carbon emitter by 2030: Minister Piyush Goyal,0
UK households urged to conserve water as heatwave continues,0
Australia bans covert foreign interference in politics,0
Google Tests Same-Day Delivery,0
German spy agency acknowledges employing Himmler's daughter,0
"Perennial death of cattle in Kenya's arid and semi-arid areas in the North is set to be a thing of the past as the government moves to establish feedlots | Kenya has in the last few years been experiencing severe drought in the drylands, where 90 percent of beef animals are kept.",-1
North Korea Boosting Nuclear Fuel Production At Secret Sites: Report,1
U.S. VP Pence urges Latin American countries to isolate Venezuela,-1
"The Malian headquarters of an anti-terror task force, the G5 Sahel, came under attack on Friday, killing six people and leaving many injured",-1
"Bahrain Court Gives Life Sentences To Three Dissidents, Jails Nine Others",0
Stranded ship with more than 230 migrants finally docks in Malta,0
UK tolerated 'inexcusable' treatment of terror detainees after 9/11,-1
France is bringing back mandatory national service for all 16-year-olds,0
"Brexit: 'Last call' for deal, Donald Tusk warns UK",0
Turkey says will not cut off trade ties to Iran at behest of others,1
Satellite images raise alarms about North Korean nukes: Satellite images showing North Korea making substantial improvements to one of its nuclear research facilities are raising alarms that the regime has little interest in actually giving up its nuclear arsenal.,1
"Get ready for short-term trade pain, US tells American firms in China",-1
"A month after China and Vietnam announced their temporary suspensions of scrap plastic imports, Thailand also temporarily halts imports of plastic waste and e-waste",-1
US won't tolerate Pakistan becoming haven for terrorists: Nikki Haley - Times of India,-1
"Thai cave rescue: Drones, dogs, drilling and desperation",0
Putin: New Russian weapons decades ahead of foreign rivals,-1
"With Cambodia ‘drowning in a wave’ of waste, plastic could be banned at Angkor Wat",-1
The dirty little secret behind 'clean energy' wood pellets | Environment,0
Launch of private Japanese firm's rocket fails- News - NHK WORLD - English,-1
Bali airport closes as Mount Agung volcano spews ash,0
Qatar to Invest $20 Billion Into US Energy Sector Read Newsmax: Qatar to Invest $20 Billion Into US Energy Sector,1
Car and housing companies ‘should be ashamed of themselves’ as UK on track to miss emissions targets: Much anticipated report from official climate advisers is 'wake-up call' to government after controversial decisions about Heathrow expansion and Swansea Bay tidal lagoon.,-1
"UNESCO added Lake Turkana, conservation hotspot in Kenya and candidate site for birthplace of mankind, to list of endangered World Heritage Sites...endangered primarily by Ethiopia's construction of hydroelectric and irrigation dam on Omo River.",0
Mahathir Mohamad said he expect authorities to arrest former prime minister Datuk Seri Najib Razak soon,-1
India preparing for cut in oil imports from Iran,-1
Trump privately floats plan to make a deal with Putin on Syria.,0
China shuns U.S. request for talks on airline website dispute over Taiwan,-1
Germany become sixth victims of curse in WC,-1
Dozens Killed In Militant Attacks Across Afghanistan,-1
25 civilians killed in regime attack on Syria’s Daraa | Assad regime and its allies continue to pound opposition positions in southern Syria,-1
Canadian Judge Suspends Quebec Controversial Face-Covering Ban,-1
Angela Merkel Warns Migration Could 'Determine Europe's Destiny',0
Uproar after Russian tabloid calls local female soccer fans ‘whores’,0
Hundreds of thousands of Canadian children live in daycare ‘deserts‘: report,0
Unidentified attackers launched a raid on the headquarters of a five-nation African anti-terrorist military taskforce in central Mali,-1
Israel rushes to secure its border and 'prevent entry of refugees',1
"Giulio Regeni murder: 'unexplained gaps' in CCTV tapes | Footage from where Cambridge academic was last seen is missing, say Italian prosecutors",-1
41-year-old Malaysian weds 11-year-old girl in Thailand - Nation | The Star Online,0
China Sentences US Athlete to Four Years for Bar Fight,-1
EU's Juncker says will visit Washington on trade by end-July,0
EU leaders agree on screening centers to ease migrant crisis,0
"Sweden's government wants to extend home delivery options from state-run alcohol monopoly Systembolaget, so everyone in country can use service...monopoly means drinks with over 3.5 percent alcohol content can only be sold by Systembolaget, and only during specific times.",0
UN adopts UAE Human Rights report,0
Merkel warns that migration 'could decide Europe's destiny',0
Nesting birds bring Chinese road building project to a screeching halt,0
Australia wins landmark tobacco dispute,1
US reassures Japan it will continue joint military drills despite North Korea concerns,1
EU's Tusk issues 'last call' for Britain to explain what it wants from Brexit,0
Trump will demand Iran exits all of Syria,0
A manager at Vancouver’s Stanley Park Teahouse restaurant has been fired for refusing service to a customer wearing a “Make America Great Again” (MAGA) hat,-1
Statement agreed by EU leaders on the euro zone,1
"Classic American Motorbike Shifts Production to Poland | Polaris Industries, the renowned manufacturers of the Indian Motorcycle, are considering moving some of their manufacturing for the European market to their factory in Poland.",0
Human Rights Watch warns of government repression in advance of Democratic Republic of the Congo elections on December 23rd,-1
China's move to ease foreign investment curbs leaves trade experts unimpressed,0
"Young will pick up climate change bill, advisers warn",0
"Four militants involved in March bomb attack die in firefight, Egypt says",-1
"200+ Groups Demand Israel Free Khalida Jarrar, Jailed a Year Without Charge Or Trial",0
Nigeria: Fresh safety calls after tanker truck blast kills 9 in Lagos,0
Nigeria fuel truck blaze kills at least nine,-1
"Donald Tusk, the European Council president, has told EU countries to prepare for “worst-case scenarios” as relations with the US under Donald Trump rapidly deteriorate. Officials say US president's emerging doctrine - in which there are 'no friends and no enemies' - is dangerous for Europe.",-1
Nazi Sympathizers Pushing to Take Over Europe’s Spy Agencies,0
Indian state cuts internet after lynchings over online rumours,-1
China sends Donald Trump a message about free trade and the WTO,1
Israel will not accept any Syrian refugees on its territory: defense minister,0
Indian Money In Swiss Banks Rises 50% Reversing Three-Year Decline,0
Ancient artefacts to be sent to Egypt from Israel,0
Malaysia To Withdraw Troops Stationed In Saudi Arabia,0
"12 boys and their coach has been stuck, with no news in a cave in Thailand since Saturday.",-1
Deloitte Leadership Battle Leaves CEO’s Future in Question,-1
"An Egyptian court has delayed a final ruling in a case against 739 people involved in a 2013 protest that was broken up by security forces, saying defendants could not be transferred to court due to “security concerns” | The case involves the Muslim Brotherhood, including leader Mohamed Badie",-1
"Major banks are squeezing money out of customers who sign up for 'free' personal current accounts, the UK city watchdog has warned.",-1
Brexit: EU risks making citizens less safe says May,0
Migrant crisis: EU leaders plan closed migrant centres,-1
"Jamaican expats who retire there after decades in UK face “extreme risk” of murder as official figures revealed at least 85 Britons, Americans and Canadians have been killed since 2012. Senior police figures told Guardian returning residents seen as soft targets by criminals.",-1
Israeli Soccer Fans Harassed at World Cup,-1
Iraq hangs 13 prisoners as premier urges rapid executions,-1
Trump to Meet Putin in Helsinki for Summit Next Month,0
Syrians fleeing fighting call on Israel to save them,0
I hope India does not meddle with our political affairs: Rajapaksa,1
"Push to improve voter turnout in remote Australian Aboriginal communities, despite staffing cuts",1
Japan protests over China drilling vessel in disputed waters,-1
"Ghana's president fires electoral commission head, two deputies",0
"Migration a 'make or break' issue for Europe, says Merkel",0
Women's self-defense classes offered in Taipei following string of murders,-1
World Cup 2018: Mexico fans celebrate South Korean 'brothers',1
Police seize more than EUR 4.5 million in Europe's biggest ever LSD bust,0
Man charged with illegally exporting anti-submarine devices to China,-1
"US President Trump and Russian President Putin will meet on July 16 in Helsinki, Finland, 4 days after NATO summit, White House says",0
Scientists call for a Paris-style agreement to save life on Earth. Call to include corporations in the bill alongside nation states.,1
Trump says Saudi king agrees to ramp up oil production,1
Ford China and Baidu are going to work together on A.I. and connectivity in cars,0
"'Don't retaliate against U.S. with tariffs', Calgary Chamber of Commerce implores Ottawa | CBC News | Canada",0
UK: Current and former members of the Mormon Church are calling for an end to the practice of asking children as young as eight intimate and sexual questions during annual interviews by church officials.,0
"Fully autonomous cars may never be allowed, says BMW boss",0
Rail unions at a crossroads in France as rolling strikes conclude,-1
Trump casts doubt on Russian election meddling ahead of Putin summit.,-1
Multinational companies lobbying to soften ban against single-use plastic imposed by Indian state last week...ban by Maharashtra could sharply raise costs for companies that rely heavily on plastic for packaging.,-1
Two longtime political rivals will cooperate for the first time in decades to promote a single issue--moving Japan away from its dependence on nuclear energy. Junichiro Koizumi and Ichiro Ozawa are both 76 and former members of the Liberal Democratic Party.,1
"UK's Prince William visits Jerusalem holy sites, great-grandmother's tomb",0
Kim Jong Un ordered army officer executed after giving soldiers extra food: report,1
"Orbán: Hungary will not become immigrant country, PM delivered ultimatum at EU summit",0
Venezuela Hyperinflation Index Reaches the One Million Mark,0
Saudi Arabia plans to pump record amount of oil next month in one of its biggest-ever export surges,0
"Retirees returning to Jamaica face 'extreme' murder risk, say police | Returnees warned they are seen as soft targets following multiple killings of UK expats",-1
"19 Eel Smugglers Sentenced, But Lucrative Trade Persists",0
Explosion as rocket crashes after lift-off in Japan,0
"Wealthy Canadians hiding up to $240B abroad, CRA says",0
"Up to 100 migrants, including babies, feared dead after boat sinks off the coast of Libya",-1
Report: Dozens of Syrian refugees headed to Israeli border,0
A sandstorm has battered Senegal leaving livestock dead and damaging the newly-opened airport. It is believed to be the first time that such a storm has churned over Senegal.,-1
"An Indian court has ordered the government to pay compensation to a child trafficking survivor even though her case has yet to be tried, a ruling aid workers said could help hundreds of other victims get the money they need to move on with their lives.",1
Israel Raises Alert in North as Syrian Regime Fights Its Way Toward Border,0
"Brexit will strengthen Ireland-US relations, says Irish ambassador - Daniel Mulhall predicts Ireland will emerge as the main bridge between US and Europe",1
"Panama Papers Coverage: Passports, arms dealers and frozen accounts - ICIJ",0
"Car and housing companies ‘should be ashamed of themselves’ as UK on track to miss emissions targets - The UK will not meet its targets to avert climate change unless urgent action is taken to slash emissions from cars and houses, according to the government’s official advisers.",-1
South Korea to tighten laws amid influx of Yemeni asylum seekers,0
'Italy is not alone anymore': EU leaders reach some agreement on migrant processing,1
"UNESCO removes Belize reef from endangered list: The Belize Barrier Reef, the largest coral reef system in the Northern Hemisphere, has been removed from the United Nations list of endangered world heritage sites.",1
More than 200 people have died in Nicaragua since unrest began two months ago,-1
'Voodoo' nurse guilty of sex trafficking,-1
Afghan president orders troops to resume operations against Taliban,0
Pakistan placed on 'grey list' by FATF - Times of India,0
"Angola Settles Debt | Bank of Namibia deputy governor Ebson Uanguta said the Banco Nacional De Angola has paid the outstanding US51,1 million debt owed Namibia.",0
Belgian boy Laurent Simons heads off to university aged 8,0
Russia steps up legal attack against hunter of Stalin's mass graves,-1
Comedian claims he tricked Trump with prank call onboard Air Force One,1
Iran reopens nuclear plant that had been idle for nine years,0
North Korea 'executes officer who jumped gun on peace on peninsula',1
Another Ukrainian prisoner of Kremlin (Emir-Usein Kuku) announces hunger strike,-1
"A looming global care crisis is set to affect 2.3 billion people by 2030, the International Labor Organization has warned | The UN agency said: ""Sweeping changes in policies should address the rising need for care and tackle the huge disparity between women’s and men’s care responsibilities.”",1
"Singapore to decide on replacement for F-16 fighter jets in next few months, options include Eurofighter Typhoons, Russian-made Sukhois, Chinese-made J-20s, and American F-35s.",0
DRC to drill for oil in wildlife parks,0
Mattis says Japan-US committed to ending North Korea's 'weapons of mass destruction',-1
Pope accepts two more resignations of Chile bishops over sex abuse,-1
Drug makers in Canada disclose doctor payments as transparency debate heats up,0
SpaceX rocket blasts off with new Canadarm2 hand aboard,1
Britain’s biggest butterfly could become extinct within four decades because of rising sea levels. New inland habitat needs to be created for swallowtail because rising seas are predicted to turn much of its current home into saltmarshes later this century.,1
A great white shark has been spotted swimming off the island of Majorca for the first time in more than 40 years,1
Fuel removal from Fukushima reactor (Unit Nr. 2) may be delayed,-1
State Department requests US Marines for Taiwan,0
"A manual recount of votes in Iraq’s May national election will begin next week | The outgoing parliament passed a law mandating a nationwide manual recount of votes, but the panel of judges now in charge said it would only be conducted for problematic ballots.",-1
"OSCE PA human rights Chair condemns anti-Roma attack in Ukraine, raises alarm at increasing intolerance",-1
"Reuters news agency runs 50 fake news items a day about Iran’s economy, Iranian foreign minister says",-1
French firm Lafarge under investigation for complicity in crimes against humanity in Syria,0
Russian opposition leader Navalny's brother freed from jail.,1
European leaders reach migration deal after marathon overnight meeting,0
There has been a surge in UK citizens acquiring the nationality of another EU country since the Brexit referendum,0
Shark sighted off Majorca: First great white,1
Investors hopeful Mexico's Lopez Obrador will veer to the center as President,1
World Bank to provide up to $480 million to aid Rohingya refugees in Bangladesh,0
Mile End fire: Sixty firefighters and eight fire engines battle east London tower block blaze,-1
Greece: Law seems ill fit for animal cruelty problem,-1
China says US should tell airlines to change websites in Taiwan row,0
"Trump wants out of World Trade Organization, WTO, but it's unlikely",0
"Indonesia’s airport on Bali will be shut on Friday (29 Jun, 18) until 7 pm local time due to the impact of volcanic ash from an eruption at Mount Agung on the resort island",0
Kangaroo and joey euthanased after mum found shot with arrow in Canberra yard,0
The Ukrainian Canadian Congress believes a brand of liquor it calls offensive is no longer available in Canada. Executive director Ihor Michalchyshyn says he’s pleased that Alberta recently pulled Hammer + Sickle vodka from shelves following a complaint by his organization.,-1
"Women ride to Hamilton city hall in sundresses to urge city to create more bike lanes: ""The barrier to cycling isn't the clothing that you're wearing,"" Merolli said. ""It's the infrastructure that supports that kind of travel around the city.",1
India is using plastic waste to make better roads.,0
WTO backs Australia's plain tobacco packaging in landmark ruling | SBS News,0
Artificial Intelligence May Make Traffic Congestion a Thing of the Past,1
Istanbul LGBT pride march will go ahead despite ban: organizers,1
"Africa’s last monarchy, eSwatini – formerly known as Swaziland – will celebrate gay pride in the nation's first LGBT event on Saturday, despite open criticism from the public and the risk of arrest. ""This will be the first time this community has been able to come together in public.""",1
Man detained at Moscow airport after false bomb threat: authorities,-1
Islamist militants attack base of regional military force in Mali,-1
"At least 23 killed, 11 missing after heavy rain floods northern Vietnam",-1
"Donald Trump’s closest confidants were willing to exchange inside information about US government appointments with Yousef al-Otaiba, the Emirati ambassador to Washington, a new set of leaked emails has revealed.",-1
Bali reopens airport after volcano eruption strands thousands of tourists,0
Financial Action Task Force’s (FATF) puts Pakistan on ‘grey-list’ over global terror finance,-1
"Members of Nicaragua's press demanded that the government of President Daniel Ortega put an end to slander, aggression and death threats against journalists covering repression against protestors that have left over 200 dead in two months",-1
"As sanctions bit, Iranian executives bought African passports",0
"Campaigners are calling on Thai authorities to amend a law they say violates the rights of indigenous people, after the country's top court ruled that a group of Karen evicted from a national park had no legal right over the land.",-1
"Restrictions, better rainfall ensures Cape Town, South Africa will not run out of water in 2019 - officials",1
"A power and telecoms outage took place at the same time as a grenade attack at a rally attended by Ethiopian Prime Minister Abiy Ahmed as part of a wider plot, his office has said.",-1
Virgin airlines says it will no longer help to deport immigrants,0
3 hospitals bombed in southern Syria,0
Two Syrian airlines have been denied access to Georgian airspace in retaliation for Damascus’s recognition of breakaway republics Abkhazia and South Ossetia last month.,-1
"Facebook patents system that can use your phone's mic to monitor TV habits - The patent application describes a system where an audio fingerprint embedded in TV shows or ads, inaudible to human ears, would trigger the phone, tablet or long-rumoured smart speaker to turn on the microphone",1
"Russia warns it could strip France 24, Deutsche Welle of license: agencies",0
The U.S. and Japan Agree to Continue Joint Military Exercises,1
North Korea has reportedly increased nuclear production since summit,1
Greece reaches deal with Germany's Merkel to take back asylum seekers: FT,0
Poland's Kaczynski says Germany should pay damages for World War Two: Kaczynski also said that Polish-U.S. relations suffered due to Polish legislation that threatened jail terms for people who suggest the Polish nation was complicit in Nazi crimes against the Jews.,-1
US postpones '2+2 dialogue' with India due to 'unavoidable reasons',-1
Canada makes retaliatory tariffs official: 'We will not back down',0
"AMLO, Mexico’s answer to Donald Trump",0
Surge in Britons getting EU nationality,0
"DR Congo will open Virunga, Salonga parks to oil companies | Kinshasa has defended its right to declassify sections of the parks over the protests of environmental activists. The two UNESCO World Heritage sites are home to countless rare plants and animals.",-1
The Quebec government will wait for its lawyers to study a court decision this week that temporarily suspended a law banning people from covering their faces when receiving or giving a public service before deciding on its next step.,0
"More than 40% of Canadian children live in daycare ‘deserts' - estimated 776,000 Canadian children live in areas of country parched of available daycare spaces, suggests new report that outlines statistical flip side of high child care costs in some parts of country.",1
Japan Christian sites added to UNESCO World Heritage list,0
Mali: G5 force headquarters targeted in deadly attack,-1
Netherlands heavily involved in illegal ivory trade: report,-1
Trump privately floats plan to make a deal with Putin on Syria,0
Trump asks Saudi Arabia to increase oil production,1
Canadian populist Doug Ford sworn in as Ontario province premier,0
"Unesco names three new world heritage sites: 16th-century Kenyan dry-stone walled settlement, ancient city in Oman and oasis in Saudi Arabia recognised by UN body",0
"Crime is getting worse in México: Three (3) more political assassinations in Oaxaca, Guerrero and in San Luis Potosí.",-1
Turkey: ex-opposition legislator arrested for ‘terror’ links,-1
The Baltic states and Poland have signed an agreement to connect their power grids to the European Union network by 2025 in a bid to end their dependence on Russia dating back to the Soviet era.,1
Researchers say poliovirus may help treat brain cancer,0
VP Pence tells Central America to do more to stop migrants,-1
"Papering over cracks, EU leaders claim summit victory on migration",0
Taiwan scores top marks in US human trafficking report,1
Brazilian mayor refuses to meet with Mike Pence. VP's visit to refugees in Northern Brazil criticized by local politicians.,-1
Israel Reverses Ban On Indonesia Tourists,-1
Scientists have found the 'building blocks' for life on Saturn's moon Enceladus,-1
South Mumbai's Art Deco and Victorian now have a UNESCO World Heritage tag,0
"A Kurdish family in the UK has ended their hunger strike 24 hours after they launched it, demanding a response on their immigration status after waiting nearly 20 years for a decision",-1
"Syrian offensive uprooted 120,000 people so far, U.N. warns of catastrophe",-1
Leftist Femke Halsema 1st Woman to Become Amsterdam's Mayor,0
"‘Deeply concerned’: Marijuana legalization moving too fast for most Canadians, poll suggests",0
"French congressmen include ""climate"" and ""biodiversity"" in Article 1 of the French Constitution",0
Protests in Tehran caused by plunging currency resulting from threat of renewed sanctions,-1
Spanish rescue ship told not to respond to distress call,0
Russians offered business deals to Brexit’s biggest backer.,0
"US considering troop withdrawal from Germany, report says - European officials are reportedly trying to figure out if a US evaluation of moving troops from Germany is a negotiating ploy ahead of a NATO summit in July.",0
Britain's BAE Systems wins contract to build Australian warships,1
"Almost half of fast-food outlets in England are in most deprived parts of country raising fresh concerns about child obesity in poorer areas. The most affluent 10% of England is home to just 3% of fast-food restaurants, chip shops and burger bars, and poorest decile has 17%.",-1
Thousands of street loiterers arrested in the Philippines,-1
Tens of thousands to march against government austerity cuts on week NHS turns 70 | Demonstration comes as NHS officials announced plans to cut back on 17 'unnecessary or risky' procedures,-1
Lewis Hamilton says Mercedes technology can help his title push,1
Malaysia to withdraw troops stationed in Saudi Arabia,0
Rebuilding North Korean infrastructure “would cost $63bn” - US investment bank Citigroup has released a research note that tries to quantify the cost of upgrading North Korea’s infrastructure to the level of the south.,0
"Norway invents driverless ferry to end need for footbridges...but fears it could be hacked - The first prototype is currently shuttling people and their bicycles back on forth on the waterways of Trondheim, in trials organised by The Norwegian University of Science and Technology (NNTU).",-1
"Islamist militants attack African military base in Mali, at least six dead",-1
Near-record tree cover losses in 2017 strip area as big as Italy,-1
Man hired by state government in northeast India to dispel child-lifting rumors lynched by crowd who thought he was a kidnapper,0
Uruguay boss Tabarez: No one can contain Ronaldo,-1
"Yemen's warring sides will return to peace talks, U.N. says",0
"DR Congo to allow oil drilling in two national parks listed as UNESCO World Heritage sites and home to mountain gorillas, bonobos and other rare species",1
Trump says Saudi king agreed to raise oil production up to 2 million barrels,1
Baidu’s AI lab in Silicon Valley surpasses Harvard and MIT in tumor recognition accuracy.,-1
Italy’s populist government threatens to veto EU migration plan if it isn't tough enough,-1
Flights between Australia and Bali disrupted after Mount Agung eruption,0
Tropical Forest Loss Slowed in 2017 To the Second Worst Total Ever,-1
German police investigate 21 deaths linked to poisoned sandwich case,-1
"New Zealand: majority of callers to new sexual harm helpline are teenage girls - A nationwide sexual harm helpline in New Zealand has received more than 1,200 phone calls in its first month of operation; the majority of them teenage girls aged 13-19.",-1
"The Diet enacted a bill Friday that Prime Minister Shinzo Abe says represents the biggest shake-up of the nation’s labor laws in decades, ushering in a legally binding overtime cap and exempting skilled white-collar employees from work-time regulations.",0
Joachim Löw cannot survive Germany’s World Cup humiliation,-1
EU leaders extend Russian sanctions over Ukraine for six more months,0
Man arrested after vulture chicks and eggs seized at Heathrow Airport | The chicks and eggs are now being cared for at a specialist facility,-1
US-Israeli teen convicted of threats against Jewish centres,-1
France replaced the word “race” with “sex” in its constitution.,0
"Donald Tusk, the European Council president, warns to prepare for “worst-case scenarios” as relations with the US rapidly deteriorate - Senior EU officials are anticipating a new American doctrine in which there are “no friends, only enemies”",1
Rival Palestinian leaderships divided over Gaza-Cyprus port proposal,0
"A British aristocrat who died in custody in Kenya was beaten to death by police, an inquest has ruled. Alexander Monson, son of Lord Nicholas Monson, was arrested for smoking cannabis in 2012. His family had maintained he was killed by the police, while officers claimed he died of a drug overdose.",-1
Russians Offered Business Deals to Brexit’s Biggest Backer,0
"Trump, Putin to Meet July 16 in Helsinki",0
Japan to buy advanced US radar for missile defence system,1
Iran cleric calls for calm after days of protests - Fars news agency,0
"To Protect Children From Trump Border Policy, Canadian Youth Refugee Choir Cancels US Performance",0
"Internet users in Indian languages could reach 536mn in the next four years, Google has predicted | According to officials at Mountain View, the number of non-English-speaking Indian Internet users, currently 234mn is already higher than the number of English-speaking Internet users (175mn).",0
Gaza Teen Dies After Being Hit On Israel Border,0
Amsterdam chooses its first woman mayor,0
Victorians able to take polluters to court under huge changes to state’s aging environment laws. EPA's powers beefed up by new legislation that will give watchdog teeth after series of cases where it has been unable to stop looming environmental disasters.,-1
Facial recognition to be deployed by police across London,0
Venezuela's government blocks Tor browser,-1
Italian Gun Ownership on the Rise as Populist Salvini Offers Stronger Self-Defence Laws,0
Mali G5 force headquarters targeted in deadly attack,-1
Trump to meet with Putin July 16 in Finland,0
"Sixty years ago the Thames Estuary was regarded as ""biologically dead"" and largely devoid of wildlife. But, in recent years seals have returned to the Thames as well as to the coastal and low-lying lands bordering the estuary. Last year, scientists recorded more than 3,500 harbour and grey seals.",0
"Special counsel Mueller reportedly interested in Brexit boosters' ties to Trump associates, Russia",1
Japan to buy advanced U.S. radar for missile defense system,1
Qatar takes UAE to court over 'racially discriminatory' boycott,-1
Putin-Trump summit set for July 16 in Helsinki: Kremlin,0
Russia Will Not Let US ‘Deal Of The Century’ Go Ahead,0
"11-yr-old from PoK crosses into India by mistake, sent back with sweets, new clothes",1
Indian state cuts internet after three new lynchings,-1
Deluge of electronic waste turning Thailand into 'world's rubbish dump' - Thailand has been swamped by waste from the west after Chinese ban on imports,-1
"Russian billionaire and senator from Dagestan Suleyman Kerimov has been pardoned by the French justice system, and can leave his villa, where he has been under house arrest since the end of last year | Kerimov, who was suspected of money laundering, has had all the charges against him dropped",0
Israel transferred aid to Syrians seeking refuge near border in overnight mission,0
"State Dept official says it will work with countries to reduce Iranian oil purchases to zero, clarifying earlier comments",0
US Turning into Top EU Soybean Supplier,1
"'Something is not right': How $US100,000 ensured a million-dollar illegal catch was forgotten in East Timor",-1
"At rally in North Dakota, Trump says that the EU was ‘set up to take advantage’ of the US",0
Cannot tolerate Pakistan becoming haven for terror groups: Nikki Haley,-1
Tokyo government passes strict anti-smoking laws ahead of the 2020 Olympics,0
s Revealed: how US sex traffickers recruit jailed women for prostitution,-1
"China-based hacking breached satellite, defense companies",0
Haftar's forces say they have captured Libyan city of Derna,0
"Trump-Putin meeting set for July 16 in Helsinki, Finland",0
"'Happy, proud and humble': Femke Halsema is Amsterdam's first female mayor",1
Irish woman receives €7.4m over cervical smear cancer scandal | Health service and lab admit liability over Emma Mhic Mhathúna’s false negative tests,-1
NAFTA lawsuits target Canada most while U.S. hasn't lost yet,0
Post-election Crackdown: Erdogan Detains 324 Security Staff in 24 Hours,1
Russia decades ahead of rivals in military capability: Putin,0
"Canada slammed for ‘culture of secrecy’ over immigration detention: Canada has come under fire for a lack of transparency in its immigration detention system and its practice of detaining vulnerable groups, including children and those with mental health conditions.",-1
Trump official seeks to sanction Chinese leaders on human rights concerns,0
"Russia's state media regulator on Friday accused television channel France 24 of violating the country's media laws, after Paris issued a warning to the French arm of Kremlin-backed broadcaster RT.",-1
Egypt to open new museum near pyramids in hopes of boosting tourism,1
EU leaders reach migration deal after marathon talks in Brussels,0
Lieberman: Israel will not accept Syria refugees,-1
EU struggles to bridge migration rift at tense summit,-1
Tepco (Fukushima) willing to resume Higashidori (Japan) nuclear plant construction,0
"BAE Systems wins £20bn contract to build Australian warships | Theresa May, who lobbied for the deal with Australian PM Malcolm Turnbull, says it is an ""enormous boost"" for the UK economy.",1
UK population rising by slowest rate in a decade as EU nationals leave after Brexit vote,0
MSPs demand action over use of Scottish airports for rendition | Calls for public inquiry after report reinforces fears that CIA flights refuelled in Scotland,-1
"More than 120,000 civilians have been uprooted by a Syrian army offensive in the southwest since it began last week, a war monitor has said, and a senior U.N. official warned of catastrophe as they risked being trapped between warring sides.",-1
Many Gazan Women Are No Longer Able to Enter Israel for Cancer Treatment,-1
The BND spy agency admitted top Nazi Heinrich Himmler's daughter Gudrun Burwitz was in its employment in the 1960s. The revelation shines further light on the the BND's network after World War II and in the Cold War.,-1
"Kim Jong-nam murder suspects were trained assassins, court told",-1
Andres Manuel Lopez Obrador - dubbed 'Mexico's Donald Trump' - set for election win,1
"Jordan, Saudis and Palestinians Warn Israel: Erdogan Operating in East Jerusalem Under Your Nose",0
Heartless Trolls Cheered for a S‌ex‌ual A‌ss‌au‌lt Vi‌cti‌m's Livestream Sui‌c‌ide in China,0
"Clamor for Independence Grows in British Caribbean Territories as UK Advances Restrictive Sanctions, Anti-Money Laundering Bill",0
Forces attack African military base in central Mali: sources,-1
A Georgian court has sentenced former leader Mikheil Saakashvili in absentia to six years in prison for abuse of power and seeking to cover up evidence about the beating of an opposition member of parliament when he was president.,-1
"EU leaders agreed to share out refugees arriving in the bloc on a voluntary basis and create ""controlled centres"" inside the European Union to process asylum requests.",1
"Amazon, H&M and other multinationals are lobbying the Indian government to soften new ban of single use plastic.",-1
"India, China ask rich nations to reduce farm subsidies from 2019: Report",1
China's military General to visit India as ties improve,1
"Far-Right Cell Plotted Attack on French Muslims, Authorities Say",-1
Mystery deepens in Havana as U.S. confirms a 26th diplomat in Cuba suffered health symptoms,-1
"Trump, ahead of NATO summit, repeats complaints on Germany, other Europeans",-1
"In the current Mexico electoral campaign that ends July 1, some 5,703 candidates to popular political positions have declined so far and one of the main causes was insecurity",0
Russian governor blames hacker for anti-Germany posts,-1
EU reaches migration deal in crunch talks,0
"Authorities in north-eastern India have cut internet access after mobs beat three people to death in lynchings sparked by rumours spread on smartphones. “The administration has decided to cut off the internet and mobile messaging services for the next 48 hours ... to stop rumour-mongering.""",-1
Italian officials allegedly met with Syria's top military adviser,1
Trump trip could cost Police Scotland £5m,0
"Venezuelan President Nicolás Maduro has called Mike Pence a ""poisonous viper"" after the US vice-president met Venezuelan migrants in Brazil | Mr Maduro said Mr Pence, who had accused him of running a ""devastating dictatorship"", made predictable statements every time he spoke.",-1
UN migration agency rejects Trump nominee,-1
British Columbia is going to crack down on large-scale transnational money laundering in its casinos that is tied to the opioid trade.,0
France Plans Revival Of Compulsory National Service,0
Kurdish-German singer Hozan Cane arrested in Turkey on terrorism charges,-1
Divers trying to reach 12 boys trapped in a Thai cave battle fast-flowing floodwaters as their desperate search for survivors enters a sixth day.,-1
"Jews want to drown Ukraine in blood, Ukraine's military prosecutor says",-1
U.S. ends 70 years of military presence in South Korean capital.,0
Filmmakers Back Right to Boycott Israel Following German Festival Controversy,1
China Tops The List Of Economies Which Hold The Most Foreign Currency,1
France’s butchers fear the wrath of ‘militant vegans’,-1
Outcry as Indian film body readmits actor accused of kidnap plot,-1
U.S. says India talks 'a priority' after postponing twice,0
"'Jordan, Palestine and Saudi Arabia warn Israel against Turkey'",0
Iran says Saudi plan to boost oil output ridicules OPEC,0
'Malaysia pulling forces out of Saudi-led coalition',0
Search teams practise evacuation for missing Thai boys,-1
"On eve of Mexican election, fake news still thrives on social media",-1
China further eases foreign investment curbs in free trade zones,1
India offers Seychelles US$ 100 million dollars to counter Beijing,0
"Bali flights cancelled, thousands affected after Mount Agung erupts again",-1
Study: Nearly Half of Argentina's Children Live in Poverty,-1
Summit between Donald Trump and Vladimir Putin 'to be held in Helsinki,0
"Enduring evil: As Trump separates families, legacy of children stolen by Nazis haunts Germany",-1
